"code.target","code.source","Relationship","adjustment","group.id"
74432,74411,"n:n","1988 to 1976",203
74432,74422,"n:n","1988 to 1976",203
74433,74422,"n:1","1988 to 1976",203
74434,74422,"n:1","1988 to 1976",203
74435,74422,"n:1","1988 to 1976",203
74437,74411,"n:n","1988 to 1976",203
74437,74428,"n:n","1988 to 1976",203
74439,74422,"n:n","1988 to 1976",203
74439,74428,"n:n","1988 to 1976",203
74441,74428,"n:1","1988 to 1976",203
74443,74428,"n:1","1988 to 1976",203
74449,74428,"n:1","1988 to 1976",203
74471,74423,"1:1","1988 to 1976",NA
74472,74428,"n:1","1988 to 1976",203
74473,74428,"n:1","1988 to 1976",203
74474,74428,"n:1","1988 to 1976",203
74479,74428,"n:1","1988 to 1976",203
74481,74424,"1:1","1988 to 1976",NA
74485,74425,"1:1","1988 to 1976",NA
74489,74428,"n:1","1988 to 1976",203
74491,7449,"n:1","1988 to 1976",3
74492,7449,"n:n","1988 to 1976",3
74492,74419,"n:n","1988 to 1976",3
74492,78689,"n:n","1988 to 1976",3
74493,7449,"n:1","1988 to 1976",3
74494,7449,"n:1","1988 to 1976",3
74511,74511,"n:1","1988 to 1976",231
74512,74511,"n:1","1988 to 1976",231
74519,74519,"1:1","1988 to 1976",NA
74521,74522,"n:1","1988 to 1976",232
74523,74522,"n:1","1988 to 1976",232
74527,74522,"n:1","1988 to 1976",232
74529,74523,"1:1","1988 to 1976",NA
74531,74525,"n:1","1988 to 1976",233
74532,74525,"n:1","1988 to 1976",233
74539,74526,"1:1","1988 to 1976",NA
74561,74527,"n:1","1988 to 1976",3
74562,74527,"n:1","1988 to 1976",3
74563,74527,"n:1","1988 to 1976",3
74564,74527,"n:1","1988 to 1976",3
74565,74527,"n:1","1988 to 1976",3
74568,74527,"n:1","1988 to 1976",3
74591,74521,"n:1","1988 to 1976",234
74593,74521,"n:1","1988 to 1976",234
74595,74524,"n:1","1988 to 1976",3
74597,74524,"n:1","1988 to 1976",3
74691,7491,"n:1","1988 to 1976",235
74699,7491,"n:1","1988 to 1976",235
74821,7493,"n:1","1988 to 1976",237
74822,7493,"n:1","1988 to 1976",237
74831,6992,"n:1","1988 to 1976",190
74832,6992,"n:1","1988 to 1976",190
74839,6992,"n:1","1988 to 1976",190
74911,74991,"n:1","1988 to 1976",238
74912,74991,"n:1","1988 to 1976",238
74913,6793,"n:n","1988 to 1976",3
74913,63599,"n:n","1988 to 1976",3
74913,67941,"n:n","1988 to 1976",3
74913,67942,"n:n","1988 to 1976",3
74913,69979,"n:n","1988 to 1976",3
74913,69981,"n:n","1988 to 1976",3
74913,69983,"n:n","1988 to 1976",3
74913,89399,"n:n","1988 to 1976",3
74914,74991,"n:1","1988 to 1976",238
74915,74991,"n:1","1988 to 1976",238
74916,74991,"n:1","1988 to 1976",238
74917,74991,"n:1","1988 to 1976",238
74918,74991,"n:1","1988 to 1976",238
74919,74991,"n:1","1988 to 1976",238
74991,74999,"n:1","1988 to 1976",239
74999,74999,"n:1","1988 to 1976",239
75113,75111,"n:n","1988 to 1976",240
75113,75118,"n:n","1988 to 1976",240
75115,75111,"n:n","1988 to 1976",240
75115,75118,"n:n","1988 to 1976",240
75116,75111,"n:n","1988 to 1976",240
75116,75118,"n:n","1988 to 1976",240
75118,75112,"n:n","1988 to 1976",240
75118,75118,"n:n","1988 to 1976",240
75119,75112,"n:n","1988 to 1976",240
75119,75118,"n:n","1988 to 1976",240
75121,75121,"n:1","1988 to 1976",241
75122,75121,"n:1","1988 to 1976",241
75123,75122,"1:1","1988 to 1976",NA
75124,75123,"1:1","1988 to 1976",NA
75128,75128,"1:1","1988 to 1976",NA
75131,75182,"n:1","1988 to 1976",242
75132,75182,"n:1","1988 to 1976",242
75133,75182,"n:1","1988 to 1976",242
75134,75182,"n:1","1988 to 1976",242
75135,75182,"n:1","1988 to 1976",242
75191,75181,"1:1","1988 to 1976",NA
75192,75188,"n:1","1988 to 1976",240
75193,75188,"n:1","1988 to 1976",240
75199,75118,"n:n","1988 to 1976",240
75199,75188,"n:n","1988 to 1976",240
75991,75911,"1:1","1988 to 1976",NA
75993,75915,"1:1","1988 to 1976",NA
75995,7599,"n:1","1988 to 1976",243
75997,7599,"n:1","1988 to 1976",243
76211,7621,"n:1","1988 to 1976",245
76212,7621,"n:1","1988 to 1976",245
76221,7622,"n:1","1988 to 1976",246
76222,7622,"n:1","1988 to 1976",246
76281,7628,"n:1","1988 to 1976",247
76282,7628,"n:1","1988 to 1976",247
76289,7628,"n:1","1988 to 1976",247
76331,76311,"1:1","1988 to 1976",NA
76333,76318,"n:1","1988 to 1976",248
76335,76318,"n:1","1988 to 1976",248
76381,76381,"n:1","1988 to 1976",244
76382,76388,"n:1","1988 to 1976",249
76383,76388,"n:n","1988 to 1976",249
76383,88121,"n:n","1988 to 1976",249
76383,88122,"n:n","1988 to 1976",249
76384,76388,"n:n","1988 to 1976",249
76384,88121,"n:n","1988 to 1976",249
76384,88122,"n:n","1988 to 1976",249
76411,7641,"n:1","1988 to 1976",3
76413,7641,"n:1","1988 to 1976",3
76415,7641,"n:1","1988 to 1976",3
76417,7641,"n:1","1988 to 1976",3
76419,7641,"n:1","1988 to 1976",3
76421,7642,"n:1","1988 to 1976",250
76422,7642,"n:1","1988 to 1976",250
76423,7642,"n:1","1988 to 1976",250
76424,7641,"n:n","1988 to 1976",3
76424,77886,"n:n","1988 to 1976",3
76425,7642,"n:1","1988 to 1976",250
76426,7642,"n:1","1988 to 1976",250
76431,7643,"n:1","1988 to 1976",251
76432,7643,"n:1","1988 to 1976",251
76481,76481,"1:1","1988 to 1976",NA
76482,76482,"1:1","1988 to 1976",NA
76483,76483,"1:n","1988 to 1976",196
76483,89423,"n:n","1988 to 1976",196
76491,76491,"n:1","1988 to 1976",3
76492,76491,"n:n","1988 to 1976",3
76492,76492,"1:n","1988 to 1976",3
76492,77886,"n:n","1988 to 1976",3
76493,76493,"n:1","1988 to 1976",3
76499,76499,"1:n","1988 to 1976",252
76499,88129,"n:n","1988 to 1976",252
77111,77111,"1:1","1988 to 1976",NA
77119,77118,"n:n","1988 to 1976",196
77119,89423,"n:n","1988 to 1976",196
77121,77121,"1:1","1988 to 1976",NA
77123,77118,"n:n","1988 to 1976",196
77123,77122,"n:n","1988 to 1976",196
77125,77122,"n:1","1988 to 1976",196
77129,77129,"1:n","1988 to 1976",196
77129,89423,"n:n","1988 to 1976",196
77231,7723,"n:1","1988 to 1976",253
77232,7723,"n:1","1988 to 1976",253
77233,7723,"n:1","1988 to 1976",253
77235,7723,"n:1","1988 to 1976",253
77238,7723,"n:1","1988 to 1976",253
77241,7721,"n:1","1988 to 1976",254
77242,7721,"n:1","1988 to 1976",254
77243,7721,"n:1","1988 to 1976",254
77244,7721,"n:1","1988 to 1976",254
77245,7721,"n:1","1988 to 1976",254
77249,7721,"n:1","1988 to 1976",254
77251,7721,"n:1","1988 to 1976",254
77252,7721,"n:1","1988 to 1976",254
77253,7721,"n:1","1988 to 1976",254
77254,7721,"n:1","1988 to 1976",254
77255,7721,"n:1","1988 to 1976",254
77257,7721,"n:1","1988 to 1976",254
77258,7721,"n:1","1988 to 1976",254
77259,7721,"n:1","1988 to 1976",254
77261,7721,"n:1","1988 to 1976",254
77262,7721,"n:1","1988 to 1976",254
77281,7721,"n:1","1988 to 1976",254
77282,7721,"n:1","1988 to 1976",254
77311,7731,"n:1","1988 to 1976",255
77312,7731,"n:1","1988 to 1976",255
77313,7731,"n:1","1988 to 1976",255
77314,7731,"n:1","1988 to 1976",255
77315,7731,"n:1","1988 to 1976",255
77317,7731,"n:1","1988 to 1976",255
77318,6642,"n:n","1988 to 1976",3
77318,88411,"n:n","1988 to 1976",3
77322,77322,"1:1","1988 to 1976",NA
77323,77323,"1:1","1988 to 1976",NA
77324,77324,"1:1","1988 to 1976",NA
77326,77326,"1:1","1988 to 1976",NA
77328,77327,"n:1","1988 to 1976",256
77329,77321,"1:n","1988 to 1976",256
77329,77325,"1:n","1988 to 1976",256
77329,77327,"n:n","1988 to 1976",256
77411,7741,"n:1","1988 to 1976",257
77412,7741,"n:1","1988 to 1976",257
77413,7741,"n:1","1988 to 1976",257
77421,7742,"n:1","1988 to 1976",258
77422,7742,"n:1","1988 to 1976",258
77423,7742,"n:1","1988 to 1976",258
77429,7742,"n:1","1988 to 1976",258
77511,72471,"n:n","1988 to 1976",210
77511,77511,"1:n","1988 to 1976",210
77512,72473,"n:n","1988 to 1976",211
77512,77512,"1:n","1988 to 1976",211
77521,74141,"n:n","1988 to 1976",225
77521,77521,"1:n","1988 to 1976",225
77522,74141,"n:n","1988 to 1976",225
77522,77522,"1:n","1988 to 1976",225
77541,7754,"n:1","1988 to 1976",3
77542,7754,"n:1","1988 to 1976",3
77549,7754,"n:n","1988 to 1976",3
77549,69603,"n:n","1988 to 1976",3
77549,69605,"n:n","1988 to 1976",3
77571,77571,"1:1","1988 to 1976",NA
77572,77573,"1:n","1988 to 1976",259
77572,77578,"n:n","1988 to 1976",259
77573,77578,"n:1","1988 to 1976",259
77579,77579,"n:1","1988 to 1976",3
77581,77581,"1:1","1988 to 1976",NA
77582,77582,"1:1","1988 to 1976",NA
77583,77583,"1:n","1988 to 1976",260
77583,77586,"n:n","1988 to 1976",260
77584,77584,"1:1","1988 to 1976",NA
77585,77585,"1:1","1988 to 1976",NA
77586,77586,"n:1","1988 to 1976",260
77587,77586,"n:1","1988 to 1976",260
77588,77587,"1:1","1988 to 1976",NA
77589,77589,"1:1","1988 to 1976",NA
77611,7761,"n:1","1988 to 1976",261
77612,7761,"n:1","1988 to 1976",261
77621,7762,"n:1","1988 to 1976",262
77623,7762,"n:1","1988 to 1976",262
77625,7762,"n:1","1988 to 1976",262
77627,7762,"n:1","1988 to 1976",262
77629,77689,"n:1","1988 to 1976",263
77631,7763,"n:1","1988 to 1976",264
77632,7763,"n:1","1988 to 1976",264
77633,7763,"n:1","1988 to 1976",264
77635,7763,"n:1","1988 to 1976",264
77637,7763,"n:1","1988 to 1976",264
77639,7763,"n:1","1988 to 1976",264
77641,7764,"n:1","1988 to 1976",265
77643,7764,"n:1","1988 to 1976",265
77645,7764,"n:1","1988 to 1976",265
77649,7764,"n:1","1988 to 1976",265
77681,77681,"1:1","1988 to 1976",NA
77688,77689,"n:1","1988 to 1976",263
77689,77689,"n:1","1988 to 1976",263
77811,77811,"n:1","1988 to 1976",266
77812,77812,"1:1","1988 to 1976",NA
77817,77811,"n:1","1988 to 1976",266
77819,77819,"1:1","1988 to 1976",NA
77821,77821,"n:1","1988 to 1976",3
77822,77822,"1:1","1988 to 1976",NA
77823,77821,"n:n","1988 to 1976",3
77823,77832,"n:n","1988 to 1976",3
77823,87109,"n:n","1988 to 1976",3
77824,77824,"1:1","1988 to 1976",NA
77829,77829,"1:n","1988 to 1976",3
77829,77832,"n:n","1988 to 1976",3
77831,77831,"n:1","1988 to 1976",267
77833,77831,"n:1","1988 to 1976",267
77834,77832,"n:1","1988 to 1976",3
77835,77832,"n:1","1988 to 1976",3
77841,7784,"n:1","1988 to 1976",268
77843,7784,"n:1","1988 to 1976",268
77845,7784,"n:1","1988 to 1976",268
77848,7784,"n:1","1988 to 1976",268
77861,77884,"n:1","1988 to 1976",269
77862,77884,"n:1","1988 to 1976",269
77863,77884,"n:1","1988 to 1976",269
77864,77884,"n:1","1988 to 1976",269
77865,77884,"n:1","1988 to 1976",269
77866,77884,"n:1","1988 to 1976",269
77867,77884,"n:1","1988 to 1976",269
77868,77884,"n:1","1988 to 1976",269
77869,77884,"n:1","1988 to 1976",269
77871,77885,"n:1","1988 to 1976",3
77878,77886,"n:1","1988 to 1976",3
77879,77885,"n:n","1988 to 1976",3
77879,77886,"n:n","1988 to 1976",3
77881,77881,"1:1","1988 to 1976",NA
77882,77882,"n:1","1988 to 1976",3
77883,77882,"n:1","1988 to 1976",3
77884,77883,"n:1","1988 to 1976",270
77885,77883,"n:1","1988 to 1976",270
77886,77887,"1:1","1988 to 1976",NA
77889,77889,"1:1","1988 to 1976",NA
78211,7821,"n:1","1988 to 1976",271
78219,7821,"n:1","1988 to 1976",271
78221,7822,"n:1","1988 to 1976",272
78223,7822,"n:1","1988 to 1976",272
78225,7822,"n:1","1988 to 1976",272
78227,7822,"n:1","1988 to 1976",272
78229,7822,"n:1","1988 to 1976",272
78311,7831,"n:1","1988 to 1976",273
78319,7831,"n:1","1988 to 1976",273
78421,7842,"n:1","1988 to 1976",274
78425,7842,"n:1","1988 to 1976",274
78431,7849,"n:1","1988 to 1976",3
78432,7849,"n:1","1988 to 1976",3
78433,7849,"n:1","1988 to 1976",3
78434,7849,"n:1","1988 to 1976",3
78435,7849,"n:1","1988 to 1976",3
78436,7849,"n:1","1988 to 1976",3
78439,7849,"n:1","1988 to 1976",3
78511,7851,"n:1","1988 to 1976",275
78513,7851,"n:1","1988 to 1976",275
78515,7851,"n:1","1988 to 1976",275
78516,7851,"n:1","1988 to 1976",275
78517,7851,"n:1","1988 to 1976",275
78519,7851,"n:1","1988 to 1976",275
78531,78531,"1:1","1988 to 1976",NA
78535,78539,"n:1","1988 to 1976",3
78536,78539,"n:1","1988 to 1976",3
78537,78539,"n:n","1988 to 1976",3
78537,89421,"n:n","1988 to 1976",3
78621,78612,"n:1","1988 to 1976",276
78622,78612,"n:1","1988 to 1976",276
78629,78612,"n:1","1988 to 1976",276
78683,78681,"n:1","1988 to 1976",203
78685,78681,"n:1","1988 to 1976",203
78689,78689,"n:1","1988 to 1976",3
79111,7911,"n:1","1988 to 1976",277
79115,7911,"n:1","1988 to 1976",277
79121,7912,"n:1","1988 to 1976",278
79129,7912,"n:1","1988 to 1976",278
79181,7913,"n:n","1988 to 1976",279
79181,7914,"n:n","1988 to 1976",279
79181,79151,"1:n","1988 to 1976",279
79182,79152,"1:1","1988 to 1976",NA
79191,77882,"n:n","1988 to 1976",3
79191,79191,"n:n","1988 to 1976",3
79199,79199,"n:1","1988 to 1976",3
79211,7921,"n:1","1988 to 1976",280
79215,7921,"n:1","1988 to 1976",280
79281,79281,"n:1","1988 to 1976",3
79282,79281,"n:n","1988 to 1976",3
79282,79282,"1:n","1988 to 1976",3
79283,79283,"n:1","1988 to 1976",3
79291,7929,"n:1","1988 to 1976",3
79293,7929,"n:1","1988 to 1976",3
79295,7929,"n:1","1988 to 1976",3
79297,7929,"n:n","1988 to 1976",3
79297,8749,"n:n","1988 to 1976",3
79297,76493,"n:n","1988 to 1976",3
79311,79321,"n:1","1988 to 1976",281
79312,79321,"n:1","1988 to 1976",281
79319,79321,"n:1","1988 to 1976",281
79322,79322,"1:1","1988 to 1976",NA
79324,79324,"1:1","1988 to 1976",NA
79326,79323,"n:1","1988 to 1976",282
79327,79323,"n:1","1988 to 1976",282
79328,79323,"n:n","1988 to 1976",282
79328,79328,"n:n","1988 to 1976",282
79329,7931,"1:n","1988 to 1976",282
79329,79328,"n:n","1988 to 1976",282
79351,79382,"n:1","1988 to 1976",284
79355,79382,"n:1","1988 to 1976",284
79359,79382,"n:1","1988 to 1976",284
79391,79383,"n:1","1988 to 1976",283
79399,79383,"n:1","1988 to 1976",283
81211,8121,"n:1","1988 to 1976",39
81215,8121,"n:1","1988 to 1976",39
81217,8121,"n:1","1988 to 1976",39
81219,8121,"n:1","1988 to 1976",39
81221,8122,"n:1","1988 to 1976",40
81229,8122,"n:1","1988 to 1976",40
81311,6129,"n:n","1988 to 1976",3
81311,6666,"n:n","1988 to 1976",3
81311,8935,"n:n","1988 to 1976",3
81311,63549,"n:n","1988 to 1976",3
81311,66132,"n:n","1988 to 1976",3
81311,81241,"n:n","1988 to 1976",3
81311,81242,"n:n","1988 to 1976",3
81311,87109,"n:n","1988 to 1976",3
81311,89971,"n:n","1988 to 1976",3
81311,89991,"n:n","1988 to 1976",3
81312,81243,"n:1","1988 to 1976",285
81313,6129,"n:n","1988 to 1976",3
81313,6666,"n:n","1988 to 1976",3
81313,8935,"n:n","1988 to 1976",3
81313,63549,"n:n","1988 to 1976",3
81313,66132,"n:n","1988 to 1976",3
81313,81241,"n:n","1988 to 1976",3
81313,81242,"n:n","1988 to 1976",3
81313,89971,"n:n","1988 to 1976",3
81313,89991,"n:n","1988 to 1976",3
81315,6129,"n:n","1988 to 1976",3
81315,6666,"n:n","1988 to 1976",3
81315,8935,"n:n","1988 to 1976",3
81315,62898,"n:n","1988 to 1976",3
81315,62899,"n:n","1988 to 1976",3
81315,63549,"n:n","1988 to 1976",3
81315,66132,"n:n","1988 to 1976",3
81315,77886,"n:n","1988 to 1976",3
81315,81241,"n:n","1988 to 1976",3
81315,81242,"n:n","1988 to 1976",3
81315,87109,"n:n","1988 to 1976",3
81315,89971,"n:n","1988 to 1976",3
81315,89991,"n:n","1988 to 1976",3
81317,6129,"n:n","1988 to 1976",3
81317,6666,"n:n","1988 to 1976",3
81317,63549,"n:n","1988 to 1976",3
81317,66132,"n:n","1988 to 1976",3
81317,81241,"n:n","1988 to 1976",3
81317,81242,"n:n","1988 to 1976",3
81317,89399,"n:n","1988 to 1976",3
81317,89971,"n:n","1988 to 1976",3
81317,89991,"n:n","1988 to 1976",3
81391,81241,"n:n","1988 to 1976",3
81391,87109,"n:n","1988 to 1976",3
81392,8935,"n:n","1988 to 1976",3
81392,87109,"n:n","1988 to 1976",3
81392,89399,"n:n","1988 to 1976",3
81399,6129,"n:n","1988 to 1976",3
81399,6666,"n:n","1988 to 1976",3
81399,62898,"n:n","1988 to 1976",3
81399,62899,"n:n","1988 to 1976",3
81399,63549,"n:n","1988 to 1976",3
81399,64289,"n:n","1988 to 1976",3
81399,65759,"n:n","1988 to 1976",3
81399,65848,"n:n","1988 to 1976",3
81399,65849,"n:n","1988 to 1976",3
81399,66132,"n:n","1988 to 1976",3
81399,69964,"n:n","1988 to 1976",3
81399,69979,"n:n","1988 to 1976",3
81399,69981,"n:n","1988 to 1976",3
81399,69982,"n:n","1988 to 1976",3
81399,69983,"n:n","1988 to 1976",3
81399,81242,"n:n","1988 to 1976",3
81399,87109,"n:n","1988 to 1976",3
81399,89911,"n:n","1988 to 1976",3
81399,89919,"n:n","1988 to 1976",3
81399,89971,"n:n","1988 to 1976",3
81399,89991,"n:n","1988 to 1976",3
82111,82111,"n:1","1988 to 1976",3
82112,82111,"n:1","1988 to 1976",3
82113,82111,"n:1","1988 to 1976",3
82114,82111,"n:1","1988 to 1976",3
82115,82111,"n:1","1988 to 1976",3
82116,82111,"n:1","1988 to 1976",3
82117,82111,"n:1","1988 to 1976",3
82118,6666,"n:n","1988 to 1976",3
82118,66132,"n:n","1988 to 1976",3
82118,66181,"n:n","1988 to 1976",3
82118,66183,"n:n","1988 to 1976",3
82118,82111,"n:n","1988 to 1976",3
82119,82119,"1:1","1988 to 1976",NA
82121,82122,"n:1","1988 to 1976",286
82123,82122,"n:1","1988 to 1976",286
82125,82122,"n:1","1988 to 1976",286
82127,82122,"n:1","1988 to 1976",286
82129,82122,"n:1","1988 to 1976",286
82131,82191,"n:1","1988 to 1976",3
82139,69741,"n:n","1988 to 1976",3
82139,69985,"n:n","1988 to 1976",3
82139,82191,"n:n","1988 to 1976",3
82151,82192,"n:1","1988 to 1976",3
82153,82192,"n:1","1988 to 1976",3
82155,82192,"n:1","1988 to 1976",3
82159,63549,"n:n","1988 to 1976",3
82159,82192,"n:n","1988 to 1976",3
82171,82199,"n:1","1988 to 1976",3
82179,6666,"n:n","1988 to 1976",3
82179,66132,"n:n","1988 to 1976",3
82179,66183,"n:n","1988 to 1976",3
82179,82199,"n:n","1988 to 1976",3
83111,83101,"n:1","1988 to 1976",3
83112,65898,"n:n","1988 to 1976",3
83112,83101,"n:n","1988 to 1976",3
83119,83101,"n:1","1988 to 1976",3
83121,83102,"n:n","1988 to 1976",3
83121,83103,"n:n","1988 to 1976",3
83122,65898,"n:n","1988 to 1976",3
83122,83102,"n:n","1988 to 1976",3
83122,83103,"n:n","1988 to 1976",3
83129,63599,"n:n","1988 to 1976",3
83129,69979,"n:n","1988 to 1976",3
83129,69981,"n:n","1988 to 1976",3
83129,69982,"n:n","1988 to 1976",3
83129,69983,"n:n","1988 to 1976",3
83129,69985,"n:n","1988 to 1976",3
83129,83102,"n:n","1988 to 1976",3
83129,83103,"n:n","1988 to 1976",3
83129,89399,"n:n","1988 to 1976",3
83191,63549,"n:n","1988 to 1976",3
83191,65898,"n:n","1988 to 1976",3
83191,69979,"n:n","1988 to 1976",3
83191,69981,"n:n","1988 to 1976",3
83191,69982,"n:n","1988 to 1976",3
83191,69983,"n:n","1988 to 1976",3
83191,69985,"n:n","1988 to 1976",3
83191,83109,"n:n","1988 to 1976",3
83191,89399,"n:n","1988 to 1976",3
83191,89911,"n:n","1988 to 1976",3
83191,89919,"n:n","1988 to 1976",3
83199,63549,"n:n","1988 to 1976",3
83199,65898,"n:n","1988 to 1976",3
83199,65899,"n:n","1988 to 1976",3
83199,69979,"n:n","1988 to 1976",3
83199,69981,"n:n","1988 to 1976",3
83199,69982,"n:n","1988 to 1976",3
83199,69983,"n:n","1988 to 1976",3
83199,69985,"n:n","1988 to 1976",3
83199,83102,"n:n","1988 to 1976",3
83199,83109,"n:n","1988 to 1976",3
83199,89399,"n:n","1988 to 1976",3
83199,89911,"n:n","1988 to 1976",3
83199,89919,"n:n","1988 to 1976",3
84111,84211,"n:1","1988 to 1976",3
84112,84219,"n:1","1988 to 1976",3
84119,84292,"n:n","1988 to 1976",3
84119,84293,"n:n","1988 to 1976",3
84119,84294,"n:n","1988 to 1976",3
84119,84299,"n:n","1988 to 1976",3
84121,84221,"n:1","1988 to 1976",3
84122,84222,"n:n","1988 to 1976",3
84122,84223,"n:n","1988 to 1976",3
84122,84229,"n:n","1988 to 1976",3
84123,84292,"n:n","1988 to 1976",3
84123,84293,"n:n","1988 to 1976",3
84123,84294,"n:n","1988 to 1976",3
84123,84299,"n:n","1988 to 1976",3
84151,84411,"n:1","1988 to 1976",3
84159,84412,"n:n","1988 to 1976",3
84159,84419,"n:n","1988 to 1976",3
84161,84421,"n:n","1988 to 1976",3
84161,84422,"n:n","1988 to 1976",3
84161,84429,"n:n","1988 to 1976",3
84162,84421,"n:n","1988 to 1976",3
84162,84422,"n:n","1988 to 1976",3
84162,84429,"n:n","1988 to 1976",3
84169,84292,"n:n","1988 to 1976",3
84169,84293,"n:n","1988 to 1976",3
84169,84294,"n:n","1988 to 1976",3
84169,84299,"n:n","1988 to 1976",3
84169,84421,"n:n","1988 to 1976",3
84169,84422,"n:n","1988 to 1976",3
84169,84429,"n:n","1988 to 1976",3
84211,84311,"n:n","1988 to 1976",3
84211,84312,"n:n","1988 to 1976",3
84211,84313,"n:n","1988 to 1976",3
84211,84319,"n:n","1988 to 1976",3
84219,84392,"n:n","1988 to 1976",3
84219,84393,"n:n","1988 to 1976",3
84219,84394,"n:n","1988 to 1976",3
84219,84399,"n:n","1988 to 1976",3
84221,84321,"n:n","1988 to 1976",3
84221,84322,"n:n","1988 to 1976",3
84221,84323,"n:n","1988 to 1976",3
84221,84329,"n:n","1988 to 1976",3
84222,84321,"n:n","1988 to 1976",3
84222,84322,"n:n","1988 to 1976",3
84222,84323,"n:n","1988 to 1976",3
84222,84329,"n:n","1988 to 1976",3
84222,84392,"n:n","1988 to 1976",3
84222,84393,"n:n","1988 to 1976",3
84222,84394,"n:n","1988 to 1976",3
84222,84399,"n:n","1988 to 1976",3
84281,84431,"n:n","1988 to 1976",3
84281,84432,"n:n","1988 to 1976",3
84281,84439,"n:n","1988 to 1976",3
84282,84431,"n:n","1988 to 1976",3
84282,84432,"n:n","1988 to 1976",3
84282,84439,"n:n","1988 to 1976",3
84289,84392,"n:n","1988 to 1976",3
84289,84393,"n:n","1988 to 1976",3
84289,84394,"n:n","1988 to 1976",3
84289,84399,"n:n","1988 to 1976",3
84289,84431,"n:n","1988 to 1976",3
84289,84432,"n:n","1988 to 1976",3
84289,84439,"n:n","1988 to 1976",3
84321,84591,"n:n","1988 to 1976",3
84321,84592,"n:n","1988 to 1976",3
84321,84593,"n:n","1988 to 1976",3
84321,84594,"n:n","1988 to 1976",3
84321,84599,"n:n","1988 to 1976",3
84322,84591,"n:n","1988 to 1976",3
84322,84592,"n:n","1988 to 1976",3
84322,84593,"n:n","1988 to 1976",3
84322,84594,"n:n","1988 to 1976",3
84322,84599,"n:n","1988 to 1976",3
84323,84591,"n:n","1988 to 1976",3
84323,84592,"n:n","1988 to 1976",3
84323,84593,"n:n","1988 to 1976",3
84323,84594,"n:n","1988 to 1976",3
84323,84599,"n:n","1988 to 1976",3
84324,84591,"n:n","1988 to 1976",3
84324,84592,"n:n","1988 to 1976",3
84324,84593,"n:n","1988 to 1976",3
84324,84594,"n:n","1988 to 1976",3
84324,84599,"n:n","1988 to 1976",3
84371,84621,"1:1","1988 to 1976",NA
84379,84632,"1:n","1988 to 1976",3
84379,84641,"n:n","1988 to 1976",3
84379,84649,"n:n","1988 to 1976",3
84381,84619,"n:n","1988 to 1976",3
84381,84629,"n:n","1988 to 1976",3
84381,84633,"n:n","1988 to 1976",3
84381,84641,"n:n","1988 to 1976",3
84381,84649,"n:n","1988 to 1976",3
84382,84619,"n:n","1988 to 1976",3
84382,84629,"n:n","1988 to 1976",3
84382,84633,"n:n","1988 to 1976",3
84382,84641,"n:n","1988 to 1976",3
84382,84649,"n:n","1988 to 1976",3
84389,84591,"n:n","1988 to 1976",3
84389,84592,"n:n","1988 to 1976",3
84389,84593,"n:n","1988 to 1976",3
84389,84594,"n:n","1988 to 1976",3
84389,84599,"n:n","1988 to 1976",3
84389,84629,"n:n","1988 to 1976",3
84421,84521,"n:n","1988 to 1976",3
84421,84522,"n:n","1988 to 1976",3
84421,84523,"n:n","1988 to 1976",3
84421,84524,"n:n","1988 to 1976",3
84421,84529,"n:n","1988 to 1976",3
84422,84591,"n:n","1988 to 1976",3
84422,84592,"n:n","1988 to 1976",3
84422,84593,"n:n","1988 to 1976",3
84422,84594,"n:n","1988 to 1976",3
84422,84599,"n:n","1988 to 1976",3
84423,84591,"n:n","1988 to 1976",3
84423,84592,"n:n","1988 to 1976",3
84423,84593,"n:n","1988 to 1976",3
84423,84594,"n:n","1988 to 1976",3
84423,84599,"n:n","1988 to 1976",3
84424,84521,"n:n","1988 to 1976",3
84424,84522,"n:n","1988 to 1976",3
84424,84523,"n:n","1988 to 1976",3
84424,84524,"n:n","1988 to 1976",3
84424,84529,"n:n","1988 to 1976",3
84425,84521,"n:n","1988 to 1976",3
84425,84522,"n:n","1988 to 1976",3
84425,84523,"n:n","1988 to 1976",3
84425,84524,"n:n","1988 to 1976",3
84425,84529,"n:n","1988 to 1976",3
84425,84591,"n:n","1988 to 1976",3
84425,84592,"n:n","1988 to 1976",3
84425,84593,"n:n","1988 to 1976",3
84425,84594,"n:n","1988 to 1976",3
84425,84599,"n:n","1988 to 1976",3
84426,84591,"n:n","1988 to 1976",3
84426,84592,"n:n","1988 to 1976",3
84426,84593,"n:n","1988 to 1976",3
84426,84594,"n:n","1988 to 1976",3
84426,84599,"n:n","1988 to 1976",3
84481,84619,"n:n","1988 to 1976",3
84481,84629,"n:n","1988 to 1976",3
84481,84634,"n:n","1988 to 1976",3
84481,84641,"n:n","1988 to 1976",3
84481,84649,"n:n","1988 to 1976",3
84482,84619,"n:n","1988 to 1976",3
84482,84629,"n:n","1988 to 1976",3
84482,84634,"n:n","1988 to 1976",3
84482,84641,"n:n","1988 to 1976",3
84482,84649,"n:n","1988 to 1976",3
84483,84619,"n:n","1988 to 1976",3
84483,84629,"n:n","1988 to 1976",3
84483,84634,"n:n","1988 to 1976",3
84483,84641,"n:n","1988 to 1976",3
84483,84649,"n:n","1988 to 1976",3
84489,84591,"n:n","1988 to 1976",3
84489,84592,"n:n","1988 to 1976",3
