"code.target","code.source","Relationship","adjustment","group.id"
190110,9893,"1:n","1992 to 1988",101
190120,485,"1:n","1992 to 1988",101
190120,739,"n:n","1992 to 1988",101
190190,739,"n:n","1992 to 1988",101
190190,9894,"1:n","1992 to 1988",101
190211,483,"n:1","1992 to 1988",102
190219,483,"n:1","1992 to 1988",102
190220,9891,"n:1","1992 to 1988",103
190230,9891,"n:1","1992 to 1988",103
190240,9891,"n:1","1992 to 1988",103
190300,5645,"1:1","1992 to 1988",NA
190410,739,"n:n","1992 to 1988",101
190410,4811,"n:n","1992 to 1988",101
190490,739,"n:n","1992 to 1988",101
190490,4812,"1:n","1992 to 1988",101
190510,4841,"n:1","1992 to 1988",104
190520,4842,"n:1","1992 to 1988",105
190530,4842,"n:1","1992 to 1988",105
190540,4841,"n:1","1992 to 1988",104
190590,4849,"1:1","1992 to 1988",NA
200110,5671,"n:1","1992 to 1988",106
200120,5671,"n:1","1992 to 1988",106
200190,5671,"n:1","1992 to 1988",106
200210,5672,"1:1","1992 to 1988",NA
200290,5673,"1:1","1992 to 1988",NA
200310,5674,"n:1","1992 to 1988",107
200320,5674,"n:1","1992 to 1988",107
200410,5661,"1:1","1992 to 1988",NA
200490,621,"n:n","1992 to 1988",108
200490,5669,"1:n","1992 to 1988",108
200510,9812,"1:1","1992 to 1988",NA
200520,5676,"1:1","1992 to 1988",NA
200530,5675,"n:n","1992 to 1988",108
200530,5679,"n:n","1992 to 1988",108
200540,621,"n:n","1992 to 1988",108
200540,5675,"n:n","1992 to 1988",108
200540,5679,"n:n","1992 to 1988",108
200551,621,"n:n","1992 to 1988",108
200551,5675,"n:n","1992 to 1988",108
200551,5679,"n:n","1992 to 1988",108
200559,621,"n:n","1992 to 1988",108
200559,5675,"n:n","1992 to 1988",108
200559,5679,"n:n","1992 to 1988",108
200560,621,"n:n","1992 to 1988",108
200560,5675,"n:n","1992 to 1988",108
200560,5679,"n:n","1992 to 1988",108
200570,621,"n:n","1992 to 1988",108
200570,5675,"n:n","1992 to 1988",108
200570,5679,"n:n","1992 to 1988",108
200580,621,"n:n","1992 to 1988",108
200580,5677,"1:n","1992 to 1988",108
200590,621,"n:n","1992 to 1988",108
200590,5675,"n:n","1992 to 1988",108
200590,5679,"n:n","1992 to 1988",108
200600,621,"n:1","1992 to 1988",108
200710,9813,"1:1","1992 to 1988",NA
200791,581,"n:1","1992 to 1988",109
200799,581,"n:1","1992 to 1988",109
200811,5892,"n:1","1992 to 1988",110
200819,5892,"n:1","1992 to 1988",110
200820,5893,"1:1","1992 to 1988",NA
200830,5894,"1:1","1992 to 1988",NA
200840,5896,"n:1","1992 to 1988",60
200850,5895,"n:1","1992 to 1988",111
200860,5895,"n:1","1992 to 1988",111
200870,5895,"n:1","1992 to 1988",111
200880,5896,"n:1","1992 to 1988",60
200891,5896,"n:1","1992 to 1988",60
200892,4811,"n:n","1992 to 1988",101
200892,5897,"1:n","1992 to 1988",101
200899,5481,"n:n","1992 to 1988",60
200899,5483,"n:n","1992 to 1988",60
200899,5896,"n:n","1992 to 1988",60
200899,29297,"n:n","1992 to 1988",60
200911,591,"n:1","1992 to 1988",112
200919,591,"n:1","1992 to 1988",112
200920,592,"1:1","1992 to 1988",NA
200930,593,"1:1","1992 to 1988",NA
200940,5991,"1:1","1992 to 1988",NA
200950,5992,"1:1","1992 to 1988",NA
200960,5993,"1:1","1992 to 1988",NA
200970,5994,"1:1","1992 to 1988",NA
200980,5995,"1:1","1992 to 1988",NA
200990,5996,"1:1","1992 to 1988",NA
210110,7131,"1:1","1992 to 1988",NA
210120,7432,"1:1","1992 to 1988",NA
210130,7133,"1:1","1992 to 1988",NA
210210,986,"n:1","1992 to 1988",113
210220,986,"n:1","1992 to 1988",113
210230,986,"n:1","1992 to 1988",113
210310,9841,"1:1","1992 to 1988",NA
210320,9842,"1:1","1992 to 1988",NA
210330,9843,"1:1","1992 to 1988",NA
210390,9849,"1:1","1992 to 1988",NA
210410,985,"1:1","1992 to 1988",NA
210420,9814,"1:1","1992 to 1988",NA
210500,2233,"1:1","1992 to 1988",NA
210610,9899,"n:n","1992 to 1988",36
210610,11243,"n:n","1992 to 1988",36
210690,230,"n:n","1992 to 1988",36
210690,9899,"n:n","1992 to 1988",36
210690,11243,"n:n","1992 to 1988",36
210690,55141,"n:n","1992 to 1988",36
220110,11101,"n:1","1992 to 1988",114
220190,11101,"n:1","1992 to 1988",114
220210,11102,"n:1","1992 to 1988",115
220290,11102,"n:1","1992 to 1988",115
220300,1123,"1:1","1992 to 1988",NA
220410,11215,"1:1","1992 to 1988",NA
220421,11217,"n:1","1992 to 1988",116
220429,11217,"n:1","1992 to 1988",116
220430,11211,"1:1","1992 to 1988",NA
220510,11213,"n:1","1992 to 1988",117
220590,11213,"n:1","1992 to 1988",117
220600,1122,"1:1","1992 to 1988",NA
220710,51215,"1:1","1992 to 1988",NA
220720,51216,"1:1","1992 to 1988",NA
220810,9899,"n:n","1992 to 1988",36
220810,11243,"n:n","1992 to 1988",36
220810,55141,"n:n","1992 to 1988",36
220820,11242,"1:1","1992 to 1988",NA
220830,11241,"1:1","1992 to 1988",NA
220840,11244,"1:1","1992 to 1988",NA
220850,11245,"1:1","1992 to 1988",NA
220890,11249,"1:1","1992 to 1988",NA
220900,9844,"1:1","1992 to 1988",NA
230110,8141,"1:1","1992 to 1988",NA
230120,8142,"1:1","1992 to 1988",NA
230210,8124,"1:1","1992 to 1988",NA
230220,8125,"n:n","1992 to 1988",118
230220,8129,"n:n","1992 to 1988",118
230230,8126,"1:1","1992 to 1988",NA
230240,8125,"n:n","1992 to 1988",118
230240,8129,"n:n","1992 to 1988",118
230250,8123,"1:1","1992 to 1988",NA
230310,8151,"1:1","1992 to 1988",NA
230320,8152,"1:1","1992 to 1988",NA
230330,8153,"1:1","1992 to 1988",NA
230400,8131,"1:1","1992 to 1988",NA
230500,8132,"1:1","1992 to 1988",NA
230610,8133,"1:1","1992 to 1988",NA
230620,8134,"1:1","1992 to 1988",NA
230630,8135,"1:1","1992 to 1988",NA
230640,8136,"1:1","1992 to 1988",NA
230650,8137,"1:1","1992 to 1988",NA
230660,8138,"1:1","1992 to 1988",NA
230690,8139,"1:1","1992 to 1988",NA
230700,8194,"1:1","1992 to 1988",NA
230810,8119,"n:1","1992 to 1988",119
230890,8119,"n:1","1992 to 1988",119
230910,8195,"1:1","1992 to 1988",NA
230990,8199,"1:1","1992 to 1988",NA
240110,1211,"1:1","1992 to 1988",NA
240120,1212,"1:1","1992 to 1988",NA
240130,1213,"1:1","1992 to 1988",NA
240210,1221,"1:1","1992 to 1988",NA
240220,1222,"1:1","1992 to 1988",NA
240290,12231,"1:1","1992 to 1988",NA
240310,12232,"1:1","1992 to 1988",NA
240391,12239,"n:1","1992 to 1988",120
240399,12239,"n:1","1992 to 1988",120
250100,2783,"1:1","1992 to 1988",NA
250200,2742,"1:1","1992 to 1988",NA
250310,27411,"n:n","1992 to 1988",121
250310,27419,"n:n","1992 to 1988",121
250390,27411,"n:n","1992 to 1988",121
250390,27419,"n:n","1992 to 1988",121
250410,27822,"n:1","1992 to 1988",122
250490,27822,"n:1","1992 to 1988",122
250510,27331,"1:1","1992 to 1988",NA
250590,27339,"1:1","1992 to 1988",NA
250610,27851,"n:1","1992 to 1988",123
250621,27851,"n:1","1992 to 1988",123
250629,27851,"n:1","1992 to 1988",123
250700,27826,"1:1","1992 to 1988",NA
250810,27827,"1:1","1992 to 1988",NA
250820,27829,"n:1","1992 to 1988",124
250830,27829,"n:1","1992 to 1988",124
250840,27829,"n:1","1992 to 1988",124
250850,27829,"n:1","1992 to 1988",124
250860,27829,"n:1","1992 to 1988",124
250870,27829,"n:1","1992 to 1988",124
250900,27891,"1:1","1992 to 1988",NA
251010,27231,"1:1","1992 to 1988",NA
251020,27232,"1:1","1992 to 1988",NA
251110,27892,"n:1","1992 to 1988",125
251120,27892,"n:1","1992 to 1988",125
251200,27895,"1:1","1992 to 1988",NA
251311,27722,"n:n","1992 to 1988",126
251311,27729,"n:n","1992 to 1988",126
251319,27722,"n:n","1992 to 1988",126
251319,27729,"n:n","1992 to 1988",126
251321,27722,"n:1","1992 to 1988",126
251329,27722,"n:1","1992 to 1988",126
251400,27311,"1:1","1992 to 1988",NA
251511,27312,"n:1","1992 to 1988",127
251512,27312,"n:1","1992 to 1988",127
251520,27312,"n:1","1992 to 1988",127
251611,27313,"n:1","1992 to 1988",128
251612,27313,"n:1","1992 to 1988",128
251621,27313,"n:1","1992 to 1988",128
251622,27313,"n:1","1992 to 1988",128
251690,27313,"n:1","1992 to 1988",128
251710,2734,"n:1","1992 to 1988",129
251720,2734,"n:1","1992 to 1988",129
251730,2734,"n:1","1992 to 1988",129
251741,2734,"n:1","1992 to 1988",129
251749,2734,"n:1","1992 to 1988",129
251810,27823,"n:1","1992 to 1988",130
251820,27823,"n:1","1992 to 1988",130
251830,27823,"n:1","1992 to 1988",130
251910,27824,"1:1","1992 to 1988",NA
251990,27825,"1:1","1992 to 1988",NA
252010,27323,"1:1","1992 to 1988",NA
252020,27324,"1:1","1992 to 1988",NA
252100,27322,"1:1","1992 to 1988",NA
252210,66111,"1:1","1992 to 1988",NA
252220,66112,"1:1","1992 to 1988",NA
252230,66113,"1:1","1992 to 1988",NA
252310,66121,"1:1","1992 to 1988",NA
252321,66122,"n:1","1992 to 1988",131
252329,66122,"n:1","1992 to 1988",131
252330,66123,"1:1","1992 to 1988",NA
252390,66129,"1:1","1992 to 1988",NA
252400,2784,"1:1","1992 to 1988",NA
252510,27852,"n:1","1992 to 1988",132
252520,27852,"n:1","1992 to 1988",132
252530,27852,"n:1","1992 to 1988",132
252610,27893,"n:1","1992 to 1988",133
252620,27893,"n:1","1992 to 1988",133
252700,27855,"n:n","1992 to 1988",134
252700,27899,"n:n","1992 to 1988",134
252810,27894,"n:1","1992 to 1988",135
252890,27894,"n:1","1992 to 1988",135
252910,27853,"n:1","1992 to 1988",136
252921,27854,"n:1","1992 to 1988",137
252922,27854,"n:1","1992 to 1988",137
252930,27853,"n:1","1992 to 1988",136
253010,27898,"1:1","1992 to 1988",NA
253020,27855,"n:n","1992 to 1988",134
253020,27899,"n:n","1992 to 1988",134
253030,27855,"n:n","1992 to 1988",134
253030,27899,"n:n","1992 to 1988",134
253040,27855,"n:n","1992 to 1988",134
253040,27899,"n:n","1992 to 1988",134
253090,27855,"n:n","1992 to 1988",134
253090,27899,"n:n","1992 to 1988",134
260111,2815,"1:1","1992 to 1988",NA
260112,2816,"1:1","1992 to 1988",NA
260120,2814,"1:1","1992 to 1988",NA
260200,2877,"1:1","1992 to 1988",NA
260300,2831,"1:1","1992 to 1988",NA
260400,2841,"1:1","1992 to 1988",NA
260500,28793,"1:1","1992 to 1988",NA
260600,2851,"1:1","1992 to 1988",NA
260700,2874,"1:1","1992 to 1988",NA
260800,2875,"1:1","1992 to 1988",NA
260900,2876,"1:1","1992 to 1988",NA
261000,28791,"1:1","1992 to 1988",NA
261100,28792,"1:1","1992 to 1988",NA
261210,2861,"1:1","1992 to 1988",NA
261220,2862,"1:1","1992 to 1988",NA
261310,28781,"1:1","1992 to 1988",NA
261390,28782,"1:1","1992 to 1988",NA
261400,28783,"1:1","1992 to 1988",NA
261510,28784,"1:1","1992 to 1988",NA
261590,28785,"1:1","1992 to 1988",NA
261610,28911,"1:1","1992 to 1988",NA
261690,28919,"1:1","1992 to 1988",NA
261710,28799,"n:1","1992 to 1988",138
261790,28799,"n:1","1992 to 1988",138
261800,27861,"1:1","1992 to 1988",NA
261900,27862,"1:1","1992 to 1988",NA
262011,2881,"n:1","1992 to 1988",70
262019,2881,"n:1","1992 to 1988",70
262020,2881,"n:1","1992 to 1988",70
262030,2881,"n:1","1992 to 1988",70
262040,2881,"n:1","1992 to 1988",70
262050,2881,"n:1","1992 to 1988",70
262090,2881,"n:n","1992 to 1988",70
262090,28921,"n:n","1992 to 1988",70
262090,28929,"n:n","1992 to 1988",70
262090,97103,"n:n","1992 to 1988",70
262100,2881,"n:n","1992 to 1988",70
262100,27869,"1:n","1992 to 1988",70
270111,3211,"1:1","1992 to 1988",NA
270112,32121,"1:1","1992 to 1988",NA
270119,32122,"1:1","1992 to 1988",NA
270120,3221,"1:1","1992 to 1988",NA
270210,32221,"1:1","1992 to 1988",NA
270220,32222,"1:1","1992 to 1988",NA
270300,3223,"1:1","1992 to 1988",NA
270400,3250,"1:1","1992 to 1988",NA
270500,3450,"1:1","1992 to 1988",NA
270600,33521,"1:1","1992 to 1988",NA
270710,33522,"1:1","1992 to 1988",NA
270720,33523,"1:1","1992 to 1988",NA
270730,33524,"1:1","1992 to 1988",NA
270740,33525,"n:1","1992 to 1988",139
270750,33525,"n:1","1992 to 1988",139
270760,33525,"n:1","1992 to 1988",139
270791,33525,"n:1","1992 to 1988",139
270799,33525,"n:1","1992 to 1988",139
270810,33531,"1:1","1992 to 1988",NA
270820,33532,"1:1","1992 to 1988",NA
270900,3330,"1:1","1992 to 1988",NA
271000,3343,"1:n","1992 to 1988",NA
271000,3344,"1:n","1992 to 1988",NA
271000,3345,"1:n","1992 to 1988",NA
271000,33411,"1:n","1992 to 1988",NA
271000,33412,"1:n","1992 to 1988",NA
271000,33419,"1:n","1992 to 1988",NA
271000,33421,"1:n","1992 to 1988",NA
271000,33429,"1:n","1992 to 1988",NA
271111,3431,"1:1","1992 to 1988",NA
271112,3421,"1:1","1992 to 1988",NA
271113,3425,"1:1","1992 to 1988",NA
271114,3441,"1:1","1992 to 1988",NA
271119,3442,"1:1","1992 to 1988",NA
271121,3432,"1:1","1992 to 1988",NA
271129,3449,"1:1","1992 to 1988",NA
271210,33511,"1:1","1992 to 1988",NA
271220,33512,"n:1","1992 to 1988",140
271290,33512,"n:1","1992 to 1988",140
271311,33542,"n:1","1992 to 1988",141
271312,33542,"n:1","1992 to 1988",141
271320,33541,"n:1","1992 to 1988",142
271390,33541,"n:1","1992 to 1988",142
271410,27896,"1:1","1992 to 1988",NA
271490,27897,"1:1","1992 to 1988",NA
271500,33543,"1:1","1992 to 1988",NA
271600,3510,"1:1","1992 to 1988",NA
280110,52224,"1:1","1992 to 1988",NA
280120,52225,"n:1","1992 to 1988",143
280130,52225,"n:1","1992 to 1988",143
280200,52226,"1:1","1992 to 1988",NA
280300,5221,"1:1","1992 to 1988",NA
280410,52221,"n:1","1992 to 1988",144
280421,52221,"n:1","1992 to 1988",144
280429,52221,"n:1","1992 to 1988",144
280430,52221,"n:1","1992 to 1988",144
280440,52221,"n:1","1992 to 1988",144
280450,52222,"n:1","1992 to 1988",145
280461,52223,"n:1","1992 to 1988",146
280469,52223,"n:1","1992 to 1988",146
280470,52222,"n:1","1992 to 1988",145
280480,52222,"n:1","1992 to 1988",145
280490,52222,"n:1","1992 to 1988",145
280511,52228,"n:1","1992 to 1988",147
280519,52228,"n:n","1992 to 1988",147
280519,52229,"n:n","1992 to 1988",147
280521,52228,"n:n","1992 to 1988",147
280521,52229,"n:n","1992 to 1988",147
280522,52228,"n:n","1992 to 1988",147
280522,52229,"n:n","1992 to 1988",147
280530,52228,"n:n","1992 to 1988",147
280530,52229,"n:n","1992 to 1988",147
280540,52227,"1:1","1992 to 1988",NA
280610,52231,"n:1","1992 to 1988",148
280620,52231,"n:1","1992 to 1988",148
280700,52232,"1:1","1992 to 1988",NA
280800,52233,"1:1","1992 to 1988",NA
280910,52234,"n:1","1992 to 1988",149
280920,52234,"n:1","1992 to 1988",149
281000,52235,"1:1","1992 to 1988",NA
281111,52236,"n:1","1992 to 1988",150
281119,52236,"n:1","1992 to 1988",150
281121,52238,"n:n","1992 to 1988",151
281121,52239,"n:n","1992 to 1988",151
281122,52237,"1:1","1992 to 1988",NA
281123,52238,"n:n","1992 to 1988",151
281123,52239,"n:n","1992 to 1988",151
281129,52238,"n:n","1992 to 1988",151
281129,52239,"n:n","1992 to 1988",151
281210,52241,"n:1","1992 to 1988",152
281290,52241,"n:1","1992 to 1988",152
281310,52242,"n:1","1992 to 1988",153
281390,52242,"n:1","1992 to 1988",153
281410,52261,"n:1","1992 to 1988",154
281420,52261,"n:1","1992 to 1988",154
281511,52262,"1:1","1992 to 1988",NA
281512,52263,"1:1","1992 to 1988",NA
281520,52264,"n:1","1992 to 1988",155
281530,52264,"n:1","1992 to 1988",155
281610,52265,"n:1","1992 to 1988",156
281620,52265,"n:1","1992 to 1988",156
281630,52265,"n:1","1992 to 1988",156
281700,52251,"1:1","1992 to 1988",NA
281810,52267,"1:1","1992 to 1988",NA
281820,2852,"1:1","1992 to 1988",NA
281830,52266,"1:1","1992 to 1988",NA
281910,52252,"n:1","1992 to 1988",157
281990,52252,"n:1","1992 to 1988",157
282010,52253,"n:1","1992 to 1988",158
282090,52253,"n:1","1992 to 1988",158
282110,52254,"n:1","1992 to 1988",159
282120,52254,"n:1","1992 to 1988",159
282200,52255,"1:1","1992 to 1988",NA
282300,52256,"1:1","1992 to 1988",NA
282410,52257,"n:1","1992 to 1988",160
282420,52257,"n:1","1992 to 1988",160
282490,52257,"n:1","1992 to 1988",160
282510,52268,"1:1","1992 to 1988",NA
282520,52269,"n:1","1992 to 1988",74
282530,52269,"n:1","1992 to 1988",74
282540,52269,"n:1","1992 to 1988",74
282550,52269,"n:1","1992 to 1988",74
282560,52269,"n:1","1992 to 1988",74
282570,52269,"n:1","1992 to 1988",74
282580,52269,"n:1","1992 to 1988",74
282590,5155,"n:n","1992 to 1988",74
282590,8821,"n:n","1992 to 1988",74
282590,51391,"n:n","1992 to 1988",74
282590,51569,"n:n","1992 to 1988",74
282590,51579,"n:n","1992 to 1988",74
282590,52269,"n:n","1992 to 1988",74
282590,52329,"n:n","1992 to 1988",74
282590,52342,"n:n","1992 to 1988",74
282590,52349,"n:n","1992 to 1988",74
282590,52359,"n:n","1992 to 1988",74
282590,52365,"n:n","1992 to 1988",74
282590,52381,"n:n","1992 to 1988",74
282590,52382,"n:n","1992 to 1988",74
282590,52389,"n:n","1992 to 1988",74
282590,52431,"n:n","1992 to 1988",74
282590,52432,"n:n","1992 to 1988",74
282590,52492,"n:n","1992 to 1988",74
282590,52494,"n:n","1992 to 1988",74
282590,52495,"n:n","1992 to 1988",74
282590,52499,"n:n","1992 to 1988",74
282590,53221,"n:n","1992 to 1988",74
282590,53318,"n:n","1992 to 1988",74
282590,59223,"n:n","1992 to 1988",74
282590,59225,"n:n","1992 to 1988",74
282590,59869,"n:n","1992 to 1988",74
282611,5231,"n:1","1992 to 1988",161
282612,5231,"n:1","1992 to 1988",161
282619,5231,"n:1","1992 to 1988",161
282620,5231,"n:1","1992 to 1988",161
282630,5231,"n:1","1992 to 1988",161
282690,5231,"n:1","1992 to 1988",161
282710,52321,"1:1","1992 to 1988",NA
282720,52322,"1:1","1992 to 1988",NA
282731,52329,"n:1","1992 to 1988",74
282732,52329,"n:1","1992 to 1988",74
282733,52329,"n:1","1992 to 1988",74
282734,52329,"n:1","1992 to 1988",74
282735,52329,"n:1","1992 to 1988",74
282736,52329,"n:1","1992 to 1988",74
282737,5155,"n:n","1992 to 1988",74
282737,8821,"n:n","1992 to 1988",74
282737,51391,"n:n","1992 to 1988",74
282737,51569,"n:n","1992 to 1988",74
282737,51579,"n:n","1992 to 1988",74
282737,52269,"n:n","1992 to 1988",74
282737,52329,"n:n","1992 to 1988",74
282737,52342,"n:n","1992 to 1988",74
282737,52349,"n:n","1992 to 1988",74
282737,52359,"n:n","1992 to 1988",74
282737,52365,"n:n","1992 to 1988",74
282737,52381,"n:n","1992 to 1988",74
282737,52382,"n:n","1992 to 1988",74
282737,52389,"n:n","1992 to 1988",74
282737,52431,"n:n","1992 to 1988",74
282737,52432,"n:n","1992 to 1988",74
282737,52492,"n:n","1992 to 1988",74
282737,52494,"n:n","1992 to 1988",74
282737,52495,"n:n","1992 to 1988",74
282737,52499,"n:n","1992 to 1988",74
282737,53221,"n:n","1992 to 1988",74
282737,53318,"n:n","1992 to 1988",74
282737,59223,"n:n","1992 to 1988",74
282737,59225,"n:n","1992 to 1988",74
282737,59869,"n:n","1992 to 1988",74
282738,5155,"n:n","1992 to 1988",74
282738,8821,"n:n","1992 to 1988",74
282738,51391,"n:n","1992 to 1988",74
282738,51569,"n:n","1992 to 1988",74
282738,51579,"n:n","1992 to 1988",74
282738,52269,"n:n","1992 to 1988",74
282738,52329,"n:n","1992 to 1988",74
282738,52342,"n:n","1992 to 1988",74
282738,52349,"n:n","1992 to 1988",74
282738,52359,"n:n","1992 to 1988",74
282738,52365,"n:n","1992 to 1988",74
282738,52381,"n:n","1992 to 1988",74
282738,52382,"n:n","1992 to 1988",74
282738,52389,"n:n","1992 to 1988",74
282738,52431,"n:n","1992 to 1988",74
282738,52432,"n:n","1992 to 1988",74
282738,52492,"n:n","1992 to 1988",74
282738,52494,"n:n","1992 to 1988",74
282738,52495,"n:n","1992 to 1988",74
282738,52499,"n:n","1992 to 1988",74
282738,53221,"n:n","1992 to 1988",74
282738,53318,"n:n","1992 to 1988",74
282738,59223,"n:n","1992 to 1988",74
282738,59225,"n:n","1992 to 1988",74
282738,59869,"n:n","1992 to 1988",74
282739,5155,"n:n","1992 to 1988",74
282739,8821,"n:n","1992 to 1988",74
282739,51391,"n:n","1992 to 1988",74
282739,51569,"n:n","1992 to 1988",74
282739,51579,"n:n","1992 to 1988",74
282739,52269,"n:n","1992 to 1988",74
282739,52329,"n:n","1992 to 1988",74
282739,52342,"n:n","1992 to 1988",74
282739,52349,"n:n","1992 to 1988",74
282739,52359,"n:n","1992 to 1988",74
282739,52365,"n:n","1992 to 1988",74
282739,52381,"n:n","1992 to 1988",74
282739,52382,"n:n","1992 to 1988",74
282739,52389,"n:n","1992 to 1988",74
282739,52431,"n:n","1992 to 1988",74
282739,52432,"n:n","1992 to 1988",74
282739,52492,"n:n","1992 to 1988",74
282739,52494,"n:n","1992 to 1988",74
282739,52495,"n:n","1992 to 1988",74
282739,52499,"n:n","1992 to 1988",74
282739,53221,"n:n","1992 to 1988",74
282739,53318,"n:n","1992 to 1988",74
282739,59223,"n:n","1992 to 1988",74
282739,59225,"n:n","1992 to 1988",74
282739,59869,"n:n","1992 to 1988",74
282741,52329,"n:1","1992 to 1988",74
282749,5155,"n:n","1992 to 1988",74
282749,8821,"n:n","1992 to 1988",74
282749,51391,"n:n","1992 to 1988",74
282749,51569,"n:n","1992 to 1988",74
282749,51579,"n:n","1992 to 1988",74
282749,52269,"n:n","1992 to 1988",74
282749,52329,"n:n","1992 to 1988",74
282749,52342,"n:n","1992 to 1988",74
282749,52349,"n:n","1992 to 1988",74
282749,52359,"n:n","1992 to 1988",74
282749,52365,"n:n","1992 to 1988",74
282749,52381,"n:n","1992 to 1988",74
282749,52382,"n:n","1992 to 1988",74
282749,52389,"n:n","1992 to 1988",74
282749,52431,"n:n","1992 to 1988",74
282749,52432,"n:n","1992 to 1988",74
282749,52492,"n:n","1992 to 1988",74
282749,52494,"n:n","1992 to 1988",74
282749,52495,"n:n","1992 to 1988",74
282749,52499,"n:n","1992 to 1988",74
282749,53221,"n:n","1992 to 1988",74
282749,53318,"n:n","1992 to 1988",74
282749,59223,"n:n","1992 to 1988",74
282749,59225,"n:n","1992 to 1988",74
282749,59869,"n:n","1992 to 1988",74
282751,52329,"n:1","1992 to 1988",74
282759,52329,"n:1","1992 to 1988",74
282760,5155,"n:n","1992 to 1988",74
282760,8821,"n:n","1992 to 1988",74
282760,51391,"n:n","1992 to 1988",74
282760,51569,"n:n","1992 to 1988",74
282760,51579,"n:n","1992 to 1988",74
282760,52269,"n:n","1992 to 1988",74
282760,52329,"n:n","1992 to 1988",74
282760,52342,"n:n","1992 to 1988",74
282760,52349,"n:n","1992 to 1988",74
282760,52359,"n:n","1992 to 1988",74
282760,52365,"n:n","1992 to 1988",74
282760,52381,"n:n","1992 to 1988",74
282760,52382,"n:n","1992 to 1988",74
282760,52389,"n:n","1992 to 1988",74
282760,52431,"n:n","1992 to 1988",74
282760,52432,"n:n","1992 to 1988",74
282760,52492,"n:n","1992 to 1988",74
282760,52494,"n:n","1992 to 1988",74
282760,52495,"n:n","1992 to 1988",74
282760,52499,"n:n","1992 to 1988",74
282760,53221,"n:n","1992 to 1988",74
282760,53318,"n:n","1992 to 1988",74
282760,59223,"n:n","1992 to 1988",74
282760,59225,"n:n","1992 to 1988",74
282760,59869,"n:n","1992 to 1988",74
282810,52331,"n:1","1992 to 1988",162
282890,52331,"n:1","1992 to 1988",162
282911,52332,"1:1","1992 to 1988",NA
282919,52339,"n:1","1992 to 1988",163
282990,52339,"n:1","1992 to 1988",163
283010,52341,"1:1","1992 to 1988",NA
283020,52342,"n:1","1992 to 1988",74
283030,52342,"n:1","1992 to 1988",74
283090,5155,"n:n","1992 to 1988",74
283090,8821,"n:n","1992 to 1988",74
